Label,Notation,Parent Notation,Sort Priority,Description
Other machining services,25.62.20,25.62.2,2114,"This subcategory includes: - general mechanical engineering services e.g., boring, milling, eroding, planing, lapping, broaching, levelling, sawing, grinding, sharpening, welding, splicing, etc - cutting of metal work pieces with laser beam - grinding and sharpening of metal work pieces, incl. polishing - forging work unless part of production - art metalworking, unless part of production - bending reinforcing steel - inscribing on metal work pieces with laser beam"
"Cutlery, tools and general hardware",25.7,25,2115,
Cutlery,25.71,25.7,2116,
Cutlery,25.71.1,25.71,2117,
Knives (except for machines) and scissors and blades thereof,25.71.11,25.71.1,2118,
"Razors and razor blades, including razor blade blanks in strips",25.71.12,25.71.1,2119,
Other articles of cutlery; manicure or pedicure sets and instruments,25.71.13,25.71.1,2120,
"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware",25.71.14,25.71.1,2121,
"Swords, cutlasses, bayonets, lances and similar arms and parts thereof",25.71.15,25.71.1,2122,
Sub-contracted operations as part of manufacturing of cutlery,25.71.9,25.71,2123,
Sub-contracted operations as part of manufacturing of cutlery,25.71.99,25.71.9,2124,
Locks and hinges,25.72,25.7,2125,
Locks and hinges,25.72.1,25.72,2126,
"Padlocks, locks used for motor vehicles and for furniture, of base metal",25.72.11,25.72.1,2127,
"Other locks, of base metal",25.72.12,25.72.1,2128,
"Clasps and frames with clasps, incorporating locks; parts",25.72.13,25.72.1,2129,
"Hinges, mountings, fittings and similar articles, suitable for motor vehicles, doors, windows, furniture and the like, of base metal",25.72.14,25.72.1,2130,
Sub-contracted operations as part of manufacturing of locks and hinges,25.72.9,25.72,2131,
Sub-contracted operations as part of manufacturing of locks and hinges,25.72.99,25.72.9,2132,
Tools,25.73,25.7,2133,
"Hand tools of a kind used in agriculture, horticulture or forestry",25.73.1,25.73,2134,
"Hand tools of a kind used in agriculture, horticulture or forestry",25.73.10,25.73.1,2135,
Hand saws; blades for saws of all kinds,25.73.2,25.73,2136,
Hand saws; blades for saws of all kinds,25.73.20,25.73.2,2137,
Other hand tools,25.73.3,25.73,2138,
Other hand tools,25.73.30,25.73.3,2139,
"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools",25.73.4,25.73,2140,
"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools",25.73.40,25.73.4,2141,
Moulds; moulding boxes for metal foundry; mould bases; moulding patterns,25.73.5,25.73,2142,
Moulds; moulding boxes for metal foundry; mould bases; moulding patterns,25.73.50,25.73.5,2143,
Other tools,25.73.6,25.73,2144,
Other tools,25.73.60,25.73.6,2145,
Sub-contracted operations as part of manufacturing of tools,25.73.9,25.73,2146,
Sub-contracted operations as part of manufacturing of tools,25.73.99,25.73.9,2147,
Other fabricated metal products,25.9,25,2148,
Steel drums and similar containers,25.91,25.9,2149,
Steel drums and similar containers,25.91.1,25.91,2150,
"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding gas), of iron or steel, of a capacity ≥ 50 l but ≤ 300 l, not fitted with mechanical or thermal equipment",25.91.11,25.91.1,2151,
"Tanks, casks, drums, cans (except those to be closed by soldering or crimping), boxes and similar containers, for any material (excluding gas), of iron or steel, of a capacity < 50 l, not fitted with mechanical or thermal equipment",25.91.12,25.91.1,2152,
Sub-contracted operations as part of manufacturing of steel drums and similar containers,25.91.9,25.91,2153,
Sub-contracted operations as part of manufacturing of steel drums and similar containers,25.91.99,25.91.9,2154,
Light metal packaging,25.92,25.9,2155,
Light metal packaging,25.92.1,25.92,2156,
"Cans, of iron or steel, to be closed by soldering or crimping, of a capacity < 50 l",25.92.11,25.92.1,2157,
"Aluminium casks, drums, cans, boxes and similar containers, for any material (excluding gas), of a capacity ≤ 300 l",25.92.12,25.92.1,2158,
"Crown corks and stoppers, caps and lids, of base metal",25.92.13,25.92.1,2159,
Sub-contracted operations as part of manufacturing of light metal packaging,25.92.9,25.92,2160,
Sub-contracted operations as part of manufacturing of light metal packaging,25.92.99,25.92.9,2161,
"Wire products, chain and springs",25.93,25.9,2162,
"Wire products, chain and springs",25.93.1,25.93,2163,
"Stranded wire, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",25.93.11,25.93.1,2164,
"Barbed wire, of iron or steel; stranded wire, cables, plaited bands and the like, of copper or aluminium, not electrically insulated",25.93.12,25.93.1,2165,
"Cloth, grills, netting and fencing, of iron, steel or copper wire; expanded metal, of iron, steel or copper",25.93.13,25.93.1,2166,
"Nails, tacks, drawing pins, staples and similar articles",25.93.14,25.93.1,2167,
"Wire, rods, tubes, plates, electrodes, coated or cored with flux material",25.93.15,25.93.1,2168,
"Springs and leaves for springs, of iron or steel; copper springs",25.93.16,25.93.1,2169,
Chain (except articulated link chain) and parts thereof,25.93.17,25.93.1,2170,
"Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand, of iron or steel; safety pins and other pins of iron or steel n.e.c.",25.93.18,25.93.1,2171,
"Sub-contracted operations as part of manufacturing of wire products, chain and springs",25.93.9,25.93,2172,
"Sub-contracted operations as part of manufacturing of wire products, chain and springs",25.93.99,25.93.9,2173,
Fasteners and screw machine products,25.94,25.9,2174,
Fasteners and screw machine products,25.94.1,25.94,2175,
"Threaded fasteners, of iron or steel, n.e.c.",25.94.11,25.94.1,2176,
"Non-threaded fasteners, of iron or steel, n.e.c.",25.94.12,25.94.1,2177,
"Non-threaded and threaded fasteners, of copper",25.94.13,25.94.1,2178,
Sub-contracted operations as part of manufacturing of fasteners and screw machine products,25.94.9,25.94,2179,
Sub-contracted operations as part of manufacturing of fasteners and screw machine products,25.94.99,25.94.9,2180,
Other fabricated metal products n.e.c.,25.99,25.9,2181,
Metal articles for bathroom and kitchen,25.99.1,25.99,2182,
"Sinks, wash-basins, baths and other sanitary ware, and parts thereof, of iron, steel, copper or aluminium",25.99.11,25.99.1,2183,
"Table, kitchen or household articles and parts thereof, of iron, steel, copper or aluminium",25.99.12,25.99.1,2184,
Other articles of base metal,25.99.2,25.99,2185,
"Armoured or reinforced safes, strong-boxes and doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal",25.99.21,25.99.2,2186,
"Paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal, other than office furniture",25.99.22,25.99.2,2187,
"Fittings for loose-leaf binders or files, letter clips and similar office articles, and staples in strips, of base metal",25.99.23,25.99.2,2188,
"Statuettes and other ornaments and photograph, picture or similar frames and mirrors, of base metal",25.99.24,25.99.2,2189,
"Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made-up articles; tubular or bifurcated rivets, of base metal; beads and spangles of base metal",25.99.25,25.99.2,2190,
Ships' or boats' propellers and blades thereof,25.99.26,25.99.2,2191,
Other articles of base metal n.e.c.,25.99.29,25.99.2,2192,This subcategory also includes: - permanent metallic magnets
Sub-contracted operations as part of manufacturing of other fabricated metal products n.e.c.,25.99.9,25.99,2193,
Sub-contracted operations as part of manufacturing of other fabricated metal products n.e.c.,25.99.99,25.99.9,2194,
"Computer, electronic and optical products",26,C,2195,"Potentiometers (Manufacture of…)  Problem statement: Potentiometers are electric or electronic components, used for instance in radio receivers, controls. Are potentiometers classified to NACE Rev. 2 class 27.90 (manufacture of other electrical equipment or to NACE Rev. 2 class 26.11 (manufacture of electronic components)?  Solution: Conclusion of the NACE/CPA Task Force 13-15 November 2006. Electrical potentiometers are in 27 and electronic potentiometers are in 26.  Decision date: 15.11.2006"
Electronic components and boards,26.1,26,2196,
Electronic components,26.11,26.1,2197,
"Thermionic, cold cathode or photo-cathode valves and tubes, including cathode ray tubes",26.11.1,26.11,2198,
Cathode-ray television picture tubes; television camera tubes; other cathode-ray tubes,26.11.11,26.11.1,2199,
"Magnetrons, klystrons, microwave tubes and other valve tubes",26.11.12,26.11.1,2200,
Diodes and transistors,26.11.2,26.11,2201,
"Diodes; transistors; thyristors, diacs and triacs",26.11.21,26.11.2,2202,
Semiconductor devices; light-emitting diodes; mounted piezo-electric crystals; parts thereof,26.11.22,26.11.2,2203,"Solar energy equipment (Manufacture of...)  Problem statement: To establish the vocabulary and classification for manufacturing solar energy equipment: solar cells, solar modules, solar panels.  Solution: Conclusion of the NACE/CPA Task Force 13-15 November 2006.  A) Manufacturing of solar cells (type of semiconductors), used for direct transforming of solar power into electricity, are to be classified in NACE Rev. 2 class 26.11 Manufacture of electronic components; B) Manufacture of solar modules, being a set of solar cells, would be classified also in NACE Rev. 2 class 26.11; C) Manufacture of solar collectors, used for direct heating of water via a water exchanger, are to be classified in NACE Rev. 2 class 28.21 Manufacture of ovens, furnaces and furnace burners.  Decision date: 15.11.2006"
Electronic integrated circuits,26.11.3,26.11,2204,
Electronic integrated circuits,26.11.30,26.11.3,2205,
Parts of electronic valves and tubes and of other electronic components n.e.c.,26.11.4,26.11,2206,
Parts of electronic valves and tubes and of other electronic components n.e.c.,26.11.40,26.11.4,2207,
Services connected with manufacturing of electronic integrated circuits; sub-contracted operations as part of manufacturing of electronic components,26.11.9,26.11,2208,
Services connected with manufacturing of electronic integrated circuits,26.11.91,26.11.9,2209,This subcategory includes: - assembly services of micro assemblies on printed circuits   Clarification of content  Problem statement: Distinction 26.11.91 vs. 26.11.99  Solution: Replace “this subcategory includes assembly services of micro assemblies on printed circuits” by “this subcategory includes exclusively assembly services of micro assemblies on printed circuits”.  Decision date: 18.04.2008
Sub-contracted operations as part of manufacturing of electronic components,26.11.99,26.11.9,2210,
Loaded electronic boards,26.12,26.1,2211,
Loaded printed circuits,26.12.1,26.12,2212,
Loaded printed circuits,26.12.10,26.12.1,2213,
"Sound, video, network and similar cards for automatic data processing machines",26.12.2,26.12,2214,
"Sound, video, network and similar cards for automatic data processing machines",26.12.20,26.12.2,2215,
Smart cards,26.12.3,26.12,2216,
Smart cards,26.12.30,26.12.3,2217,
Services connected with printing of circuits; sub-contracted operations as part of manufacturing of loaded electronic boards,26.12.9,26.12,2218,
Services connected with printing of circuits,26.12.91,26.12.9,2219,"This subcategory includes: - etching, coating by varnish and by vapour deposition of printed circuits and semiconductors"
Sub-contracted operations as part of manufacturing of loaded electronic boards,26.12.99,26.12.9,2220,
Computers and peripheral equipment,26.2,26,2221,
Computers and peripheral equipment,26.20,26.2,2222,
Computing machinery and parts and accessories thereof,26.20.1,26.20,2223,
"Portable automatic data processing machines weighing ≤ 10 kg, such as laptop and notebook computers; personal digital assistants and similar computers",26.20.11,26.20.1,2224,
"Point-of-sale terminals, ATMs and similar machines capable of being connected to a data processing machine or network",26.20.12,26.20.1,2225,
"Digital automatic data processing machines, comprising in the same housing at least a central processing unit and an input and an output unit, whether or not combined",26.20.13,26.20.1,2226,
Digital automatic data processing machines presented in the form of systems,26.20.14,26.20.1,2227,
"Other digital automatic data processing machines, whether or not containing in the same housing one or two of the following types of units: storage units, input units, output units",26.20.15,26.20.1,2228,
"Input or output units, whether or not containing storage units in the same housing",26.20.16,26.20.1,2229,
"Monitors and projectors, principally used in an automatic data processing system",26.20.17,26.20.1,2230,
"Units performing two or more of the following functions: printing, scanning, copying, faxing",26.20.18,26.20.1,2231,
Storage units and other storage devices,26.20.2,26.20,2232,
Storage units,26.20.21,26.20.2,2233,
Solid-state non-volatile storage devices,26.20.22,26.20.2,2234,
Other units of automatic data processing machines,26.20.3,26.20,2235,
Other units of automatic data processing machines,26.20.30,26.20.3,2236,
Parts and accessories of computing machines,26.20.4,26.20,2237,
Parts and accessories of computing machines,26.20.40,26.20.4,2238,
Computers and peripheral equipment manufacturing services; sub-contracted operations as part of manufacturing of computers and peripheral equipment,26.20.9,26.20,2239,
